StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,290,-124.0122666,43.62648849,Falls,Blocked,455041.93,0.1
3,294,-124.00115,43.769639,Bridge,Unknown,370171,0.1
3,294,-124.001403,43.766544,TideGate,UnkAnad,77617.39,0.5
3,294,-124.0047352,43.78635751,Culvert,Partial,108847.2,0.5
3,297,-124.060836,43.73708839,TideGate,Unknown,77617.39,0.5
3,297,-124.0595906,43.73199721,Culvert,Passable,108847.2,1
3,298,-123.5849801,43.7711248,Culvert,UnkAnad,108847.2,0.1
3,298,-123.58174,43.77486416,Culvert,Partial,108847.2,0.5
3,300,-123.7693939,43.55628899,Culvert,Blocked,108847.2,0.1
3,308,-123.783681,43.70185662,Culvert,UnkAnad,108847.2,0.1
3,308,-123.7539445,43.71789723,Culvert,UnkAnad,108847.2,0.1
3,308,-123.7492016,43.72731727,Culvert,UnkAnad,108847.2,0.1
3,313,-123.513519,43.7984,Bridge,Unknown,370171,0.1
3,314,-123.7031516,43.70048304,Culvert,Partial,108847.2,0.5
3,317,-124.062289,43.742039,Bridge,Unknown,370171,0.1
3,317,-124.0646685,43.74295833,TideGate,Unknown,77617.39,0.5
3,318,-123.7744846,43.82462523,Dam,UnkAnad,487195.2,0.1
3,318,-123.7744537,43.82476126,Culvert,UnkAnad,108847.2,0.1
3,318,-123.7108106,43.91419778,Falls,Unknown,455041.93,0.5
3,318,-123.7744434,43.82461722,Culvert,UnkAnad,108847.2,0.1
3,319,-123.7186,43.7118,Falls,Blocked,455041.93,0.1
3,319,-123.7191355,43.70285699,Culvert,Partial,108847.2,0.5
3,326,-123.98454,43.76095742,Culvert,UnkAnad,108847.2,0.1
3,326,-123.9970712,43.76620114,TideGate,Unknown,77617.39,0.5
3,343,-124.0222564,43.7509499,TideGate,Unknown,77617.39,0.5
3,383,-123.5874885,43.75449867,Falls,UnkAnad,455041.93,0.5
3,387,-123.5734763,43.77000349,Culvert,UnkAnad,108847.2,0.1
3,388,-123.5567115,43.78547471,Culvert,Passable,108847.2,1
3,392,-124.034761,43.734031,Bridge,Unknown,370171,0.1
3,394,-123.7476726,43.81439595,Culvert,UnkAnad,108847.2,0.1
3,394,-123.7525595,43.80493327,Culvert,UnkAnad,108847.2,0.1
3,404,-123.6728685,43.63454204,Culvert,Blocked,108847.2,0.1
3,407,-123.5512058,43.8075025,Culvert,Passable,108847.2,1
3,407,-123.5511375,43.81462821,Culvert,Passable,108847.2,1
3,407,-123.551139,43.79024666,Culvert,Passable,108847.2,1
3,408,-124.0136325,43.74397892,Culvert,UnkAnad,108847.2,0.1
3,408,-124.010775,43.74557116,Culvert,UnkAnad,108847.2,0.1
3,408,-124.0028987,43.74538734,Culvert,UnkAnad,108847.2,0.1
3,408,-123.996575,43.74231423,Culvert,UnkAnad,108847.2,0.1
3,408,-124.02645,43.7431,Bridge,Unknown,370171,0.1
3,408,-124.0290809,43.74635066,TideGate,Unknown,77617.39,0.5
3,413,-123.8323263,43.5498527,Culvert,Blocked,108847.2,0.1
3,414,-123.7079963,43.73014595,CascadeGradientVelocity,UnkAnad,455041.93,0.1
3,414,-123.6670537,43.76834376,Culvert,UnkAnad,108847.2,0.1
3,414,-123.6742823,43.75927036,Culvert,UnkAnad,108847.2,0.1
3,414,-123.67744,43.74736639,Culvert,UnkAnad,108847.2,0.1
3,414,-123.6810636,43.7427168,Culvert,UnkAnad,108847.2,0.1
3,414,-123.7112202,43.73431698,Culvert,Blocked,108847.2,0.1
3,416,-123.5356093,43.80836397,CascadeGradientVelocity,Blocked,455041.93,0.1
3,432,-123.8711711,43.62405217,Culvert,Blocked,108847.2,0.1
3,434,-123.6129795,43.70792827,Culvert,Partial,108847.2,0.5
3,434,-123.6175166,43.70985839,Culvert,Blocked,108847.2,0.1
3,434,-123.6084414,43.70149996,Culvert,Partial,108847.2,0.5
3,442,-124.0478045,43.71481308,Culvert,UnkAnad,108847.2,0.1
3,443,-124.0732453,43.68343041,Bridge,Passable,370171,1
3,446,-123.6301012,43.79988372,Culvert,UnkAnad,108847.2,0.1
3,446,-123.6371949,43.80466495,Culvert,Passable,108847.2,1
3,448,-123.515114,43.76423838,Culvert,Partial,108847.2,0.5
3,448,-123.5151779,43.76415456,Culvert,Passable,108847.2,1
3,453,-123.3290738,43.75688404,Culvert,UnkAnad,108847.2,0.1
3,461,-123.9501866,43.78818256,TideGate,Unknown,77617.39,0.5
3,468,-123.4783075,43.79726112,Culvert,Partial,108847.2,0.5
3,474,-124.0472289,43.7377758,TideGate,Unknown,77617.39,0.5
3,474,-124.0561719,43.74120275,Culvert,Passable,108847.2,1
3,479,-123.9685351,43.67076694,Ford,UnkAnad,108847.2,0.5
3,484,-123.6953881,43.78834337,CascadeGradientVelocity,Blocked,455041.93,0.1
3,502,-123.6276139,43.68324188,Culvert,Partial,108847.2,0.5
3,505,-123.9822836,43.79103587,TideGate,Unknown,77617.39,0.5
3,507,-124.079739,43.738481,Bridge,Unknown,370171,0.1
3,507,-124.0779052,43.73684311,TideGate,Unknown,77617.39,0.5
3,542,-123.8089793,43.8043716,Culvert,UnkAnad,108847.2,0.1
3,545,-123.7388144,43.68849433,Bridge,Partial,370171,0.5
3,551,-123.6478307,43.78674439,Culvert,UnkAnad,108847.2,0.1
3,551,-123.6466518,43.78680476,Culvert,UnkAnad,108847.2,0.1
3,551,-123.6457232,43.78744631,Culvert,Passable,108847.2,1
3,558,-123.9472315,43.79332049,Culvert,Unknown,108847.2,0.1
3,593,-124.013404,43.62716935,Falls,UnkAnad,455041.93,0.5
3,631,-124.0454947,43.69469458,TideGate,UnkAnad,77617.39,0.5
3,651,-124.015755,43.69609015,TideGate,Unknown,77617.39,0.5
3,651,-124.016136,43.694417,TideGate,UnkAnad,77617.39,0.5
3,655,-124.078051,43.67669179,Culvert,Passable,108847.2,1
3,662,-123.5591454,43.75242744,Falls,Blocked,455041.93,0.1
3,682,-123.735418,43.79921353,Culvert,UnkAnad,108847.2,0.1
3,700,-123.7011426,43.82229874,Culvert,UnkAnad,108847.2,0.1
3,709,-123.6439243,43.74596955,Culvert,Passable,108847.2,1
3,709,-123.662447,43.73158962,CascadeGradientVelocity,Blocked,455041.93,0.1
3,711,-124.019896,43.755968,TideGate,UnkAnad,77617.39,0.5
3,725,-123.4250031,43.78583145,Dam,UnkAnad,487195.2,0.1
3,725,-123.4253,43.785761,Bridge,Unknown,370171,0.1
3,729,-123.7160513,43.63327741,Culvert,Blocked,108847.2,0.1
3,729,-123.7160513,43.63327741,Culvert,Blocked,108847.2,0.1
3,738,-123.9315286,43.67596387,Culvert,Unknown,108847.2,0.1
3,739,-124.141591,43.689423,Culvert,Unknown,108847.2,0.1
3,741,-123.992054,43.778959,TideGate,UnkAnad,77617.39,0.5
3,754,-123.466454,43.7794444,Bridge,Passable,370171,1
3,754,-123.419692,43.75131713,Culvert,Passable,108847.2,1
3,754,-123.3953652,43.73746058,Culvert,Passable,108847.2,1
3,769,-123.3210236,43.77767097,Culvert,UnkAnad,108847.2,0.1
3,769,-123.3410729,43.77249835,Falls,UnkAnad,455041.93,0.5
3,769,-123.3502084,43.7680393,Culvert,Partial,108847.2,0.5
3,769,-123.3412021,43.77304306,CascadeGradientVelocity,Partial,455041.93,0.5
3,777,-123.8917648,43.62377924,CascadeGradientVelocity,UnkAnad,455041.93,0.1
3,777,-123.8854493,43.63606004,Culvert,Partial,108847.2,0.5
3,777,-123.8685568,43.6416182,Culvert,Partial,108847.2,0.5
3,783,-123.844578,43.59664572,Falls,Blocked,455041.93,0.1
3,799,-123.899765,43.78235064,Culvert,Unknown,108847.2,0.1
3,801,-123.7100974,43.7004021,Falls,UnkAnad,455041.93,0.5
3,805,-124.0813314,43.73302019,TideGate,Unknown,77617.39,0.5
3,819,-123.5939868,43.71821549,Culvert,Unknown,108847.2,0.1
3,819,-123.5929125,43.70872171,Culvert,Passable,108847.2,1
3,827,-123.7273122,43.79464321,Culvert,UnkAnad,108847.2,0.1
3,845,-124.116427,43.73788199,TideGate,UnkAnad,77617.39,0.5
3,865,-124.026608,43.65101208,CascadeGradientVelocity,Partial,455041.93,0.5
3,865,-124.02497,43.65109971,CascadeGradientVelocity,Partial,455041.93,0.5
3,865,-124.024292,43.65098784,CascadeGradientVelocity,Partial,455041.93,0.5
3,865,-124.023235,43.65068667,Falls,Partial,455041.93,0.5
3,875,-123.9849542,43.77705742,TideGate,Unknown,77617.39,0.5
3,875,-123.985123,43.77704399,TideGate,UnkAnad,77617.39,0.5
3,876,-124.0894107,43.66620495,Culvert,Passable,108847.2,1
3,879,-123.9661129,43.77769748,TideGate,Unknown,77617.39,0.5
3,902,-123.8113846,43.59843323,Culvert,Blocked,108847.2,0.1
3,902,-123.8204014,43.59885465,Falls,Blocked,455041.93,0.1
3,912,-123.7012052,43.6646835,Culvert,Unknown,108847.2,0.1
3,912,-123.7053478,43.66337922,Culvert,Unknown,108847.2,0.1
3,913,-123.8071968,43.65503428,Culvert,Passable,108847.2,1
3,913,-123.8071968,43.65503428,Culvert,Passable,108847.2,1
3,913,-123.8071968,43.65503428,Culvert,Passable,108847.2,1
3,915,-123.6771591,43.68065306,Culvert,Unknown,108847.2,0.1
3,925,-123.719809,43.66019444,Culvert,Unknown,108847.2,0.1
3,952,-123.5093049,43.79638922,Bridge,Passable,370171,1
3,977,-123.7706129,43.6577961,Culvert,Unknown,108847.2,0.1
3,1052,-123.608128,43.64984093,Culvert,Unknown,108847.2,0.1
3,1091,-123.996678,43.675289,Bridge,Unknown,370171,0.1
3,1163,-123.9780426,43.78366848,TideGate,Unknown,77617.39,0.5
3,1169,-123.3893194,43.78275015,Culvert,Partial,108847.2,0.5
3,1197,-123.4363381,43.80263619,Culvert,Passable,108847.2,1
3,1197,-123.4356167,43.80724083,Culvert,Passable,108847.2,1
3,1197,-123.4388176,43.79475694,Culvert,Passable,108847.2,1
3,1197,-123.4390716,43.79485529,Culvert,Passable,108847.2,1
3,1209,-124.0621983,43.69102872,Culvert,Unknown,108847.2,0.1
3,1227,-123.9118382,43.78415463,TideGate,Unknown,77617.39,0.5
3,1291,-124.0949145,43.64934219,Culvert,Passable,108847.2,1
3,1291,-124.0894708,43.66247186,Bridge,Passable,370171,1
3,1294,-124.028715,43.749342,TideGate,UnkAnad,77617.39,0.5
3,1306,-124.0455258,43.69459724,TideGate,UnkAnad,77617.39,0.5
3,1306,-124.0454947,43.69469458,TideGate,UnkAnad,77617.39,0.5
3,1330,-123.5929125,43.70872171,Culvert,Passable,108847.2,1
3,1344,-123.3752484,43.77933661,Culvert,Partial,108847.2,0.5
3,1443,-123.9343339,43.67783998,Culvert,Unknown,108847.2,0.1
3,1477,-124.006215,43.68801099,TideGate,UnkAnad,77617.39,0.5
3,1528,-123.7890769,43.6639189,Culvert,Unknown,108847.2,0.1
3,1538,-123.7272011,43.63622642,Culvert,Passable,108847.2,1
3,1549,-124.0422433,43.73718571,TideGate,Unknown,77617.39,0.5
3,1556,-123.6524009,43.67904255,Culvert,Unknown,108847.2,0.1
3,1578,-124.0880907,43.67543454,Culvert,Passable,108847.2,1
3,1657,-123.6708446,43.59853136,Culvert,Blocked,108847.2,0.1
3,1734,-123.9337947,43.62832539,Falls,UnkAnad,455041.93,0.5
3,1741,-123.6461773,43.647417,Culvert,Unknown,108847.2,0.1
3,2046,-123.3430516,43.76381894,Culvert,Blocked,108847.2,0.1
3,2150,-124.131201,43.692874,Culvert,Unknown,108847.2,0.1
3,2208,-123.396636,43.78421727,Culvert,UnkAnad,108847.2,0.1
3,2214,-123.4097332,43.78134627,Culvert,Partial,108847.2,0.5
3,2214,-123.4102266,43.77922634,Dam,Partial,487195.2,0.5
3,2216,-123.6014159,43.64904878,Culvert,Unknown,108847.2,0.1
3,2251,-124.0873704,43.70123232,Culvert,Unknown,108847.2,0.1
