StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,2877,-123.5937641,43.5055237,Culvert,Blocked,108847.2,0.1
4,2877,-123.617334,43.48051129,Culvert,Passable,108847.2,1
4,2878,-123.4909915,43.58542433,Culvert,Partial,108847.2,0.5
4,2881,-123.3903516,43.58935392,Culvert,Passable,108847.2,1
4,2883,-123.3538958,43.71037707,Culvert,Partial,108847.2,0.5
4,2887,-123.3849794,43.67485167,Culvert,Blocked,108847.2,0.1
4,2891,-123.2158643,43.58172732,Culvert,Blocked,108847.2,0.1
4,2903,-123.5879319,43.39918585,Culvert,Partial,108847.2,0.5
4,2906,-123.1998854,43.61225417,Culvert,Passable,108847.2,1
4,2920,-123.3136573,43.66677019,Culvert,Partial,108847.2,0.5
4,2921,-123.1577916,43.38753235,Culvert,Passable,108847.2,1
4,2923,-123.6215102,43.48783925,Culvert,Passable,108847.2,1
4,2924,-123.3936941,43.58404677,Culvert,Partial,108847.2,0.5
4,2924,-123.3987783,43.58602913,Culvert,Partial,108847.2,0.5
4,2930,-123.3526553,43.68463294,Culvert,Partial,108847.2,0.5
4,2934,-123.2036702,43.42567088,Culvert,Partial,108847.2,0.5
4,2937,-123.517666,43.33960911,Culvert,Passable,108847.2,1
4,2942,-123.4442706,43.65799761,Culvert,Partial,108847.2,0.5
4,2942,-123.4430482,43.65857716,Culvert,Partial,108847.2,0.5
4,2943,-123.5768851,43.28285304,Culvert,Blocked,108847.2,0.1
4,2951,-123.1872766,43.69946437,Culvert,UnkAnad,108847.2,0.1
4,2951,-123.1679544,43.69729704,Culvert,Partial,108847.2,0.5
4,2951,-123.1791714,43.69712721,Culvert,Passable,108847.2,1
4,2951,-123.2202257,43.71027741,Bridge,Passable,370171,1
4,2951,-123.201606,43.70433983,Culvert,Passable,108847.2,1
4,2951,-123.1740998,43.69597987,Culvert,Partial,108847.2,0.5
4,2951,-123.169904,43.69657548,Culvert,Partial,108847.2,0.5
4,2951,-123.2173969,43.7085867,Culvert,Partial,108847.2,0.5
4,2951,-123.2186691,43.70873946,Culvert,Partial,108847.2,0.5
4,2959,-123.4761023,43.57655586,Culvert,Partial,108847.2,0.5
4,2968,-123.431647,43.41763353,Falls,Blocked,455041.93,0.1
4,2971,-123.4153973,43.4520278,Culvert,Unknown,108847.2,0.1
4,2978,-123.4060062,43.44123559,Culvert,Partial,108847.2,0.5
4,2982,-123.394502,43.42339933,Culvert,Blocked,108847.2,0.1
4,2988,-123.1426832,43.74913595,Culvert,Partial,108847.2,0.5
4,2988,-123.1444538,43.75079667,Culvert,Partial,108847.2,0.5
4,3000,-123.6327144,43.41857805,Culvert,Blocked,108847.2,0.1
4,3006,-123.159575,43.52378311,Bridge,Passable,370171,1
4,3007,-123.6151413,43.45004733,Culvert,Blocked,108847.2,0.1
4,3008,-123.189278,43.63805339,Culvert,Partial,108847.2,0.5
4,3010,-123.148559,43.60327399,Culvert,Blocked,108847.2,0.1
4,3012,-123.311227,43.435847,Culvert,Unknown,108847.2,0.1
4,3012,-123.313933,43.435079,Culvert,Partial,108847.2,0.5
4,3013,-123.546738,43.67066777,Culvert,Partial,108847.2,0.5
4,3043,-123.406178,43.66288584,Culvert,Unknown,108847.2,0.1
4,3067,-123.4299805,43.3663318,Culvert,Passable,108847.2,1
4,3090,-123.3798029,43.55598433,Culvert,Passable,108847.2,1
4,3146,-123.5576288,43.56251507,Culvert,Unknown,108847.2,0.1
4,3352,-123.1654932,43.62952493,Culvert,Passable,108847.2,1
4,3403,-123.54411,43.51781333,Culvert,Blocked,108847.2,0.1
4,3405,-123.3490746,43.64427686,Culvert,Blocked,108847.2,0.1
4,3408,-123.5502836,43.66277519,Culvert,Blocked,108847.2,0.1
4,3409,-123.5347338,43.705557,Culvert,Blocked,108847.2,0.1
4,3410,-123.3866649,43.41687617,Culvert,Partial,108847.2,0.5
