StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,879,-123.4244351,45.74186463,Culvert,Passable,108847.2,1
3,954,-123.4212333,45.89902794,Culvert,Unknown,108847.2,0.1
3,994,-123.5012058,45.80791671,Culvert,Passable,108847.2,1
3,1002,-123.0979671,45.94684703,Culvert,Partial,108847.2,0.5
3,1038,-123.5924074,45.86507576,Culvert,Unknown,108847.2,0.1
3,1087,-123.2327769,45.81968131,Culvert,Passable,108847.2,1
3,1104,-123.3474912,45.80471981,Culvert,Unknown,108847.2,0.1
3,1104,-123.3487641,45.82027486,Culvert,Partial,108847.2,0.5
3,1113,-123.1339041,45.88353185,Culvert,UnkAnad,108847.2,0.1
3,1122,-123.3324131,46.0473094,Culvert,UnkAnad,108847.2,0.1
3,1122,-123.333631,46.04625,Bridge,Unknown,370171,0.1
3,1124,-123.8407394,45.74507894,Culvert,Partial,108847.2,0.5
3,1124,-123.8407394,45.74507894,Culvert,Partial,108847.2,0.5
3,1127,-123.8833045,45.6396945,Culvert,Unknown,108847.2,0.1
3,1137,-123.391727,45.95120944,Falls,Unknown,455041.93,0.5
3,1138,-123.4594124,45.86291802,CascadeGradientVelocity,Partial,455041.93,0.5
3,1151,-123.6042954,45.97870184,Culvert,Unknown,108847.2,0.1
3,1151,-123.600426,45.976151,Culvert,Unknown,108847.2,0.1
3,1151,-123.601169,45.976646,Culvert,Unknown,108847.2,0.1
